"date","region","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom"
2020-08-13,"ESCT",7675217,343,1.75,0.704478140678073,6.0025,NA,0.670373076248552,51452.5883116518,4768806.02822519,54070.2260146074,4633181.9191864,1000
2020-08-14,"ESCT",7675217,344,0,0.713172122347773,0,NA,0.677619853226625,52008.7941702249,4820814.82239541,54737.5079736971,4687919.42716009,1000
2020-08-15,"ESCT",7675217,405,0.99,0.721729227585722,4.0095,NA,0.684958270568729,52572.0336255971,4873386.85602101,55394.284369628,4743313.71152972,1000
2020-08-16,"ESCT",7675217,370,1.09,0.73012896691292,4.033,NA,0.69238204348998,53141.8243068903,4926528.6803279,56038.9825904248,4799352.69412015,1000
2020-08-17,"ESCT",7675217,383,0.79,0.738350850850365,3.0257,NA,0.699884887205488,53717.6838432264,4980246.36417112,56670.0300241119,4856022.72414426,1000
2020-08-18,"ESCT",7675217,442,1.13,0.746374389919055,4.9946,NA,0.707460516930367,54299.1298637274,5034545.49403485,57285.8540587136,4913308.57820297,1000
2020-08-19,"ESCT",7675217,385,0.52,0.754179094639988,2.002,NA,0.715102647879731,54885.6799975152,5089431.17403237,57884.8820822545,4971193.46028522,1000
2020-08-20,"ESCT",7675217,361,0.28,0.761744475534164,1.0108,NA,0.722804995268691,55476.8518737118,5144908.02590608,58465.541482759,5029659.00176798,1000
2020-08-21,"ESCT",7675217,386,0.52,0.769050043122579,2.0072,NA,0.730561274312363,56072.1631214391,5200980.18902752,59026.2596482515,5088685.26141624,1000
2020-08-22,"ESCT",7675217,409,1.22,0.776075307926233,4.9898,NA,0.738365200225857,56671.131369819,5257651.32039734,59565.4639667566,5148250.72538299,1000
2020-08-23,"ESCT",7675217,455,0.66,0.782799780466124,3.003,NA,0.746210488224288,57273.2742479736,5314924.59464531,60081.5818262986,5208332.30720929,1000
2020-08-24,"ESCT",7675217,449,1.79,0.789202971263251,8.0371,NA,0.754090853522769,57878.1093850247,5372802.70403033,60573.0406149021,5268905.34782419,1000
2020-08-25,"ESCT",7675217,426,0.95,0.795264390838611,4.047,NA,0.762000011336412,58485.1544100942,5431287.85844043,61038.2677205915,5329943.61554478,1000
2020-08-26,"ESCT",7675217,390,0.51,0.800963549713202,1.989,0.775545829042224,0.76993167688033,59093.9269523042,5490381.78539273,61475.6905313911,5391419.30607618,1000
2020-08-27,"ESCT",7675217,376,0.53,0.806279958408024,1.9928,NA,0.777874027236304,59703.5195770254,5550085.30496976,61883.7364353256,5453303.0425115,1000
2020-08-28,"ESCT",7675217,386,0.26,0.811193127444075,1.0036,NA,0.785816458179003,60313.1183869527,5610398.42335671,62260.8328204193,5515563.87533192,1000
2020-08-29,"ESCT",7675217,395,1.27,0.815682567342352,5.0165,NA,0.793758889121702,60922.71719688,5671321.14055359,62605.4070746967,5578169.28240662,1000
2020-08-30,"ESCT",7675217,400,0,0.819727788623855,0,NA,0.801701320064402,61532.3160068074,5732853.4565604,62915.8865861822,5641085.1689928,1000
2020-08-31,"ESCT",7675217,362,1.39,0.823308301809582,5.0318,NA,0.809643751007101,62141.9148167347,5794995.37137713,63190.6987429003,5704275.8677357,1000
2020-09-01,"ESCT",7675217,374,0.81,0.82640361742053,3.0294,NA,0.817586181949801,62751.513626662,5857746.8850038,63428.2709328755,5767704.13866858,1000
2020-09-02,"ESCT",7675217,414,0.73,0.8289932459777,3.0222,NA,0.8255286128925,63361.1124365893,5921107.99744038,63627.0305441322,5831331.16921271,1000
2020-09-03,"ESCT",7675217,357,1.13,0.831056698002087,4.0341,NA,0.8334710438352,63970.7112465167,5985078.7086869,63785.4049646949,5895116.5741774,1000
2020-09-04,"ESCT",7675217,302,0.33,0.832573484014692,0.9966,NA,0.841413474777899,64580.310056444,6049659.01874335,63901.8215825879,5959018.39575999,1000
2020-09-05,"ESCT",7675217,316,0.32,0.833523114536512,1.0112,NA,0.849355905720598,65189.9088663713,6114848.92760972,63974.7077858358,6022993.10354583,1000
2020-09-06,"ESCT",7675217,367,1.1,0.833885100088545,4.037,NA,0.857298336663298,65799.5076762987,6180648.43528602,64002.490962463,6086995.59450829,1000
2020-09-07,"ESCT",7675217,347,0.58,0.833638951191791,2.0126,NA,0.865240767605997,66409.106486226,6247057.54177224,63983.5985004941,6150979.19300878,1000
2020-09-08,"ESCT",7675217,333,0.6,0.832764178367248,1.998,NA,0.873183198548696,67018.7052961533,6314076.24706839,63916.4577879533,6214895.65079674,1000
2020-09-09,"ESCT",7675217,314,0.96,0.831240292135912,3.0144,NA,0.881125629491396,67628.3041060806,6381704.55117448,63799.4962128652,6278695.1470096,1000
2020-09-10,"ESCT",7675217,335,1.2,0.829046803018784,4.02,NA,0.889068060434095,68237.902916008,6449942.45409048,63631.1411632543,6342326.28817286,1000
2020-09-11,"ESCT",7675217,325,0.93,0.826163221536862,3.0225,NA,0.897010491376795,68847.5017259353,6518789.95581642,63409.8200271449,6405736.1082,1000
2020-05-08,"ESNC",654214,66,0,0.422525974077621,0,NA,0.154829977971731,1012.91939208798,1012.91939208798,2764.22407605217,2764.22407605217,1000
2020-05-09,"ESNC",654214,67,1.52,0.423072150118252,1.0184,NA,0.181383836590821,1186.63845271427,2199.55784480225,2767.79723617462,5532.02131222679,1000
2020-05-10,"ESNC",654214,70,0,0.423618326159068,0,NA,0.207937695209911,1360.35751334057,3559.91535814282,2771.37039629828,8303.39170852507,1000
2020-05-11,"ESNC",654214,62,1.64,0.424164502200071,1.0168,NA,0.234491553829001,1534.07657396686,5093.99193210969,2774.94355642317,11078.3352649482,1000
2020-05-12,"ESNC",654214,63,0,0.424710678241262,0,NA,0.261045412448091,1707.79563459316,6801.78756670284,2778.51671654929,13856.8519814975,1000
2020-05-13,"ESNC",654214,71,0,0.425256854282643,0,0.294529667149059,0.28759872819535,1881.51114367593,8683.29871037877,2782.08987667665,16638.9418581742,1000
2020-05-14,"ESNC",654214,83,0,0.425803030324215,0,NA,0.313579379752001,2051.48020345075,10734.7789138295,2785.66303680526,19424.6048949794,1000
2020-05-15,"ESNC",654214,65,0,0.42634920636598,0,NA,0.338447206038003,2214.16900450946,12948.947918339,2789.23619693514,22213.8410919146,1000
2020-05-16,"ESNC",654214,76,0,0.42689538240794,0,NA,0.36215077553345,2369.2410746484,15318.1889929874,2792.80935706628,25006.6504489809,1000
2020-05-17,"ESNC",654214,68,0,0.427441558450096,0,NA,0.384638656718434,2516.35994166393,17834.5489346513,2796.38251719871,27803.0329661796,1000
2020-05-18,"ESNC",654214,67,4.55,0.42798773449245,3.0485,NA,0.405859418073048,2655.18913335241,20489.7380680037,2799.95567733244,30602.988643512,1000
2020-05-19,"ESNC",654214,66,0,0.428533910535003,0,NA,0.425761628077385,2785.39217751018,23275.1302455139,2803.52883746747,33406.5174809795,1000
2020-05-20,"ESNC",654214,82,0,0.429080086577757,0,NA,0.444293855211536,2906.6326019336,26181.7628474475,2807.10199760381,36213.6194785833,1000
2020-05-22,"ESNC",654214,53,0,0.429626262620714,0,NA,0.461404667955595,3018.57393441901,29200.3367818665,2810.67515774148,39024.2946363248,1000
2020-05-23,"ESNC",654214,81,0,0.430172438663874,0,0.43989898989899,0.477042634789654,3120.87970276278,32321.2164846293,2814.24831788048,41838.5429542052,1000
2020-05-24,"ESNC",654214,70,0,0.43071861470724,0,NA,0.491156324193804,3213.21343476126,35534.4299193906,2817.82147802083,44656.3644322261,1000
2020-05-25,"ESNC",654214,70,0,0.431264790750814,0,NA,0.50369430464814,3295.23865821078,38829.6685776014,2821.39463816253,47477.7590703886,1000
2020-05-26,"ESNC",654214,67,0,0.431810966794596,0,NA,0.514605144632754,3366.61890090773,42196.2874785091,2824.9677983056,50302.7268686942,1000
2020-05-27,"ESNC",654214,60,0,0.432357142838588,0,NA,0.523837412627737,3427.01769064842,45623.3051691575,2828.54095845004,53131.2678271442,1000
2020-05-28,"ESNC",654214,77,0,0.432903318882792,0,NA,0.531339677113183,3476.09855522924,49099.4037243867,2832.11411859587,55963.3819457401,1000
2020-05-29,"ESNC",654214,54,0,0.43344949492721,0,NA,0.537060506569184,3513.52502244652,52612.9287468333,2835.6872787431,58799.0692244832,1000
2020-05-30,"ESNC",654214,56,0,0.433995670971843,0,NA,0.540948469475832,3538.96062009662,56151.8893669299,2839.26043889173,61638.3296633749,1000
2020-05-31,"ESNC",654214,65,0,0.434541847016692,0,NA,0.542952134313221,3552.0688759759,59703.9582429058,2842.83359904178,64481.1632624167,1000
2020-06-02,"ESNC",654214,59,0,0.43508802306176,0,NA,0.543020069561442,3552.51331788069,63256.4715607865,2846.40675919326,67327.57002161,1000
2020-06-03,"ESNC",654214,50,4,0.435634199107047,2,NA,0.541100843700588,3539.95747360737,66796.4290343938,2849.97991934618,70177.5499409561,1000
2020-06-04,"ESNC",654214,62,1.61,0.436180375152556,0.9982,0.589852507374631,0.537143025210752,3514.06487095227,70310.4939053461,2853.55307950054,73031.1030204567,1000
2020-06-05,"ESNC",654214,62,0,0.436726551198287,0,NA,0.531095182572026,3474.49903771175,73784.9929430579,2857.12623965636,75888.229260113,1000
2020-06-06,"ESNC",654214,55,1.82,0.437272727244243,1.001,NA,0.522905884264502,3420.92350168217,77205.91644474,2860.69939981365,78748.9286599267,1000
2020-06-08,"ESNC",654214,54,0,0.437818903290425,0,NA,0.512523698768274,3353.00179065988,80558.9182353999,2864.27255997242,81613.2012198991,1000
2020-06-13,"ESNC",654214,61,0,0.438365079336835,0,NA,0.499897194563434,3270.39743244122,83829.3156678411,2867.84572013268,84481.0469400318,1000
2020-06-15,"ESNC",654214,50,0,0.438911255383474,0,NA,0.484974940130073,3172.77395482256,87002.0896226637,2871.41888029444,87352.4658203263,1000
2020-06-18,"ESNC",654214,50,0,0.439457431430344,0,NA,0.467705503948286,3059.79488560024,90061.8845082639,2874.99204045771,90227.457860784,1000
2020-06-21,"ESNC",654214,56,0,0.440003607477446,0,NA,0.448037454498164,2931.12375257062,92993.0082608346,2878.5652006225,93106.0230614064,1000
2020-06-23,"ESNC",654214,53,0,0.440549783524782,0,NA,0.425919360259799,2786.42408353004,95779.4323443646,2882.13836078882,95988.1614221953,1000
2020-06-24,"ESNC",654214,54,0,0.441095959572354,0,NA,0.401299789713284,2625.35940627487,98404.7917506395,2885.71152095668,98873.8729431519,1000
2020-06-25,"ESNC",654214,52,0,0.441642135620162,0,NA,0.374127311338713,2447.59324860145,100852.384999241,2889.28468112609,101763.157624278,1000
2020-07-13,"ESNC",654214,56,1.79,0.44218831166821,1.0024,NA,0.344350493616177,2252.78913830613,103105.174137547,2892.85784129706,104656.015465575,1000
2020-07-14,"ESNC",654214,88,0,0.442734487716497,0,0.289421128798842,0.311917905025768,2040.61060318528,105145.784740732,2896.4310014696,107552.446467045,1000
2020-07-15,"ESNC",654214,57,0,0.443280663765026,0,NA,0.278055017001499,1819.07484892619,106964.859589659,2900.00416164373,110452.450628688,1000
2020-07-19,"ESNC",654214,52,0,0.443826839813799,0,NA,0.244190742327838,1597.53002301265,108562.389612671,2903.57732181945,113356.027950508,1000
2020-07-20,"ESNC",654214,54,0,0.444373015862817,0,NA,0.210326467654178,1375.9851970991,109938.37480977,2907.15048199677,116263.178432505,1000
2020-07-21,"ESNC",654214,52,0,0.444919191912081,0,NA,0.176462192980517,1154.44037118556,111092.815180956,2910.7236421757,119173.90207468,1000
2020-07-22,"ESNC",654214,60,0,0.445465367961593,0,NA,0.142597918306856,932.895545272015,112025.710726228,2914.29680235626,122088.198877037,1000
2020-07-24,"ESNC",654214,57,1.75,0.446011544011355,0.9975,NA,0.108733643633195,711.350719358472,112737.061445586,2917.86996253845,125006.068839575,1000
2020-07-26,"ESNC",654214,55,0,0.446557720061368,0,NA,0.0748693689595344,489.805893444929,113226.867339031,2921.44312272228,127927.511962297,1000
2020-07-27,"ESNC",654214,51,0,0.447103896111634,0,NA,0.0410050942858736,268.261067531385,113495.128406563,2925.01628290777,130852.528245205,1000
2020-07-29,"ESNC",654214,50,0,0.447650072162155,0,NA,0.0071408196122128,46.7162416178419,113541.84464818,2928.58944309492,133781.1176883,1000
2020-08-03,"ESNC",654214,53,0,0.448196248212931,0,NA,-0.0267234550614481,-174.828584295702,113367.016063885,2932.16260328375,136713.280291584,1000
2020-08-12,"ESNC",654214,58,0,0.448742424263965,0,NA,-0.060587729735109,-396.373410209246,112970.642653676,2935.73576347426,139649.016055058,1000
2020-08-16,"ESNC",654214,51,0,0.449288600315258,0,NA,-0.0944520044087698,-617.918236122789,112352.724417553,2939.30892366646,142588.324978725,1000
2020-08-17,"ESNC",654214,66,1.52,0.449834776366812,1.0032,NA,-0.128316279082431,-839.463062036333,111513.261355516,2942.88208386038,145531.207062585,1000
2020-08-18,"ESNC",654214,51,0,0.450380952418628,0,NA,-0.162180553756091,-1061.00788794988,110452.253467567,2946.455244056,148477.662306641,1000
2020-08-21,"ESNC",654214,50,2,0.450927128470708,1,NA,-0.196044828429752,-1282.55271386342,109169.700753703,2950.02840425336,151427.690710894,1000
2020-08-26,"ESNC",654214,51,0,0.451473304523053,0,NA,-0.229909103103413,-1504.09753977696,107665.603213926,2953.60156445245,154381.292275347,1000
2020-09-02,"ESNC",654214,54,1.85,0.452019480575665,0.999,NA,-0.263773377777074,-1725.64236569051,105939.960848236,2957.17472465328,157338.467,1000
2020-05-08,"ESVC",5003769,413,0.25,0.358224576094159,1.0325,NA,0.0249234327081955,1247.11099958855,1247.11099958855,17924.7302889809,17924.7302889809,1000
2020-05-09,"ESVC",5003769,419,0.48,0.368803135698476,2.0112,NA,0.0830521497269569,4155.73772187105,5402.8487214596,18454.0569751083,36378.7872640892,1000
2020-05-10,"ESVC",5003769,456,0.45,0.379095886978622,2.052,NA,0.141180866745719,7064.36444415358,12467.2131656132,18969.0824729113,55347.8697370005,1000
2020-05-11,"ESVC",5003769,401,0.5,0.389070330743939,2.005,NA,0.19930958376448,9972.99116643609,22440.2043320493,19468.1805979627,74816.0503349632,1000
2020-05-12,"ESVC",5003769,397,0,0.398693967803771,0,NA,0.257438300783242,12881.6178887186,35321.8222207679,19949.7251658351,94765.7755007982,1000
2020-05-13,"ESVC",5003769,421,0.24,0.407934298967458,1.0104,NA,0.315567017802004,15790.2446110011,51112.066831769,20412.089992101,115177.865492899,1000
2020-05-14,"ESVC",5003769,459,0.22,0.416758825044345,1.0098,0.373641135303266,0.373642294102938,18696.1972832116,69808.2641149807,20853.6488923332,136031.514385232,1000
2020-05-15,"ESVC",5003769,444,0.23,0.425135046843773,1.0212,NA,0.426574386766142,21344.7969269443,91153.061041925,21272.7756821042,157304.290067337,1000
2020-05-16,"ESVC",5003769,448,0.45,0.433030465175084,2.016,NA,0.471372814065893,23586.4067446568,114739.467786582,21667.8441769867,178972.134244323,1000
2020-05-17,"ESVC",5003769,443,0.45,0.440412580847622,1.9935,NA,0.5085413671791,25446.235283084,140185.703069666,22037.2281925532,201009.362436877,1000
2020-05-18,"ESVC",5003769,381,0.53,0.447248894670728,2.0193,NA,0.538583837282678,26949.4910889611,167135.194158627,22379.3015443766,223388.663981253,1000
2020-05-19,"ESVC",5003769,462,0.66,0.453506907453745,3.0492,NA,0.562004015553538,28121.3827090231,195256.57686765,22692.4380480292,246081.102029282,1000
2020-05-20,"ESVC",5003769,420,0.24,0.459154120006016,1.008,NA,0.579305693168592,28987.1186900052,224243.695557655,22975.0115190838,269056.113548366,1000
2020-05-21,"ESVC",5003769,284,0.35,0.464158033136882,0.994,NA,0.590992661304753,29571.9075786422,253815.603136297,23225.395773113,292281.509321479,1000
2020-05-22,"ESVC",5003769,352,0.57,0.468486147655687,2.0064,NA,0.597568711138932,29900.9579216694,283716.561057967,23441.9646256895,315723.473947169,1000
2020-05-23,"ESVC",5003769,383,0.26,0.472105964371772,0.9958,NA,0.599537633848042,29999.4782658218,313716.039323789,23623.0918923858,339346.565839554,1000
2020-05-24,"ESVC",5003769,439,0.91,0.47498498409448,3.9949,NA,0.597403220608995,29892.6771578345,343608.716481623,23767.1513887745,363113.717228329,1000
2020-05-25,"ESVC",5003769,423,0.48,0.477090707633154,2.0304,NA,0.591669262598703,29605.7631444425,373214.479626066,23872.5169304284,386986.234158757,1000
2020-05-26,"ESVC",5003769,406,0.74,0.478390635797136,3.0044,0.58284277702572,0.582839550994078,29163.9447723809,402378.424398446,23937.56233292,410923.796491677,1000
2020-05-27,"ESVC",5003769,395,1.01,0.478852269395768,3.9895,NA,0.571417876972031,28592.4305883846,430970.854986831,23960.6614118219,434884.457903499,1000
2020-05-28,"ESVC",5003769,370,1.36,0.478443109238392,5.032,NA,0.557908031709477,27916.429139189,458887.28412602,23940.1879827068,458824.645886206,1000
2020-05-29,"ESVC",5003769,344,0.88,0.477130665833934,3.0272,NA,0.542813806383326,27161.1489715289,486048.433097549,23874.516346492,482699.162232698,1000
2020-05-30,"ESVC",5003769,340,0.3,0.474903255945059,1.02,NA,0.526638992170491,26351.7986321395,512400.231729688,23763.0619009695,506462.224133668,1000
2020-05-31,"ESVC",5003769,398,0.51,0.471813992474498,2.0298,NA,0.509887380247884,25513.5866677557,537913.818397444,23608.4822931012,530070.706426769,1000
2020-06-01,"ESVC",5003769,296,0.34,0.467928566034449,1.0064,NA,0.493062761792417,24671.7216251128,562585.540022557,23414.0645293763,553484.770956145,1000
2020-06-02,"ESVC",5003769,321,0,0.46331266723711,0,NA,0.476652742303192,23850.602157017,586436.142179574,23183.0956162836,576667.866572429,1000
2020-06-03,"ESVC",5003769,372,0,0.458031986694677,0,NA,0.460875929117268,23061.1668696318,609497.309049206,22918.8625603124,599586.729132741,1000
2020-06-04,"ESVC",5003769,387,0.26,0.452152215019348,1.0062,NA,0.445729222732269,22303.2606710182,631800.569720224,22624.6523679515,622211.381500693,1000
2020-06-05,"ESVC",5003769,362,0,0.445739042823321,0,NA,0.431202907211417,21576.3973981436,653376.967118368,22303.7520456901,644515.133546383,1000
2020-06-06,"ESVC",5003769,338,0.59,0.438858160718793,1.9942,NA,0.417287266617931,20880.0908879754,674257.058006343,21959.4486000171,666474.5821464,1000
2020-06-07,"ESVC",5003769,399,0.25,0.43157525931796,0.9975,NA,0.403972585015033,20213.8549774809,694470.912983824,21595.0290374217,688069.611183821,1000
2020-06-08,"ESVC",5003769,369,0,0.423956029233021,0,NA,0.391249146465942,19577.2035036274,714048.116487451,21213.7803643928,709283.391548214,1000
2020-06-09,"ESVC",5003769,337,0.9,0.416066161076172,3.033,NA,0.379107235033878,18969.6503033823,733017.766790834,20818.9895874196,730102.381135634,1000
2020-06-10,"ESVC",5003769,319,0.63,0.407971345459611,2.0097,0.367533115761183,0.367537134782064,18390.7092137131,751408.476004547,20413.9437129909,750516.324848625,1000
2020-06-11,"ESVC",5003769,318,0,0.399737272995536,0,NA,0.356529129773717,17839.894071587,769248.370076134,20001.929747596,770518.254596221,1000
2020-06-12,"ESVC",5003769,341,1.19,0.391429634296143,4.0579,NA,0.346073504072061,17316.7187139715,786565.088790105,19586.2346977238,790104.489293945,1000
2020-06-13,"ESVC",5003769,339,0.3,0.38311411997363,1.017,NA,0.336160541740314,16820.6969778339,803385.785767939,19170.1455698633,809274.634863808,1000
2020-06-14,"ESVC",5003769,324,0.31,0.374856420640194,1.0044,NA,0.326780526841696,16351.3427001415,819737.128468081,18756.9493705036,828031.584234311,1000
2020-06-15,"ESVC",5003769,304,0,0.366722226908033,0,NA,0.31792374343943,15908.1697178617,835645.298185942,18349.9331061338,846381.517340445,1000
2020-06-16,"ESVC",5003769,349,0.58,0.358777229389343,2.0242,NA,0.309580475596734,15490.691867962,851135.990053904,17952.3837832429,864333.901123688,1000
2020-06-17,"ESVC",5003769,351,0.57,0.351087118696323,2.0007,NA,0.30174100737683,15098.4229874095,866234.413041314,17567.5884083198,881901.489532008,1000
